Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
XAU,4150.0,-10278353.701490551,140.20087954192059,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,4155.0,-623216.763904385,7.831925422862589,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,4160.0,-5530616.387550305,52.17135271320372,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,4165.0,-2851613.635516677,21.624039555752326,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,4170.0,-506836.66070365877,11.817558350161194,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,4175.0,3962218.349096458,58.90543812793215,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,4180.0,-967916.3392687475,12.762781865045696,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,4185.0,-1395278.0886944656,9.226319066989367,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,4190.0,-837896.0341780229,36.918211735679556,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,4195.0,-428859.9237447204,5.8261879641346885,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,4200.0,-29702333.844362214,444.318298239729,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,4205.0,-1051912.9026698917,12.91964423120598,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,4210.0,-508837.89255903807,17.285732841658177,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,4215.0,-3102948.6594629236,20.840242110110857,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
XAU,4220.0,1244276.6905267797,17.232653280825165,0.0,0.0,0.0,0.0,0.0,0.0,4731.672667911832,4584.727332088168,4805.145335823665,4511.254664176335,DEC26,AUG26,2026-08-28,2026-11-23,4658.2,4134.522074176856,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER;SEP27=SERIES_FORWARD_CLUSTER;DEC28=PUT_CALL_PARITY;JAN28=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY,AUG26=4658.2;SEP26=4658.1;NOV26=4693.25;OCT26=4657.6;OCT27=5103;DEC26=4693.2;JAN27=4729.55;JUN27=4798.4;FEB27=4729.8;MAR27=4764.55;APR27=4763.65;DEC27=4921.5;MAY27=4798;JUL27=4961;AUG27=4921.4;SEP27=5349.5;DEC28=5716.8;JAN28=5530.9;FEB28=3681.8,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;FEB28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-02,5,156,0.0,NONE,6233,5104,0,0,1129,NONE,MMG,OK,NONE,NONE,2026-08-25
