Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
XAU,5910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4452.908684364919,4308.49131563508,4525.11736872984,4236.28263127016,DEC26,SEP26,2026-09-04,2026-11-23,4380.7,4186.806437440701,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4380.8;SEP26=4380.7;DEC26=4415.1;NOV26=4414.9;JAN27=4450.55;OCT27=3888.4;FEB28=4489.6;JUN27=4521.8;FEB27=4452.05;APR27=4485.6;MAY27=4518.9;MAR27=4485.1;DEC27=4643;JUL27=5051;AUG27=5406.1;SEP27=5422.8;DEC28=5586.2;JAN28=5688.4,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-11,5,77,0.0,NONE,5782,5063,0,0,719,NONE,MMG,OK,NONE,NONE,2026-09-02
XAU,5925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4452.908684364919,4308.49131563508,4525.11736872984,4236.28263127016,DEC26,SEP26,2026-09-04,2026-11-23,4380.7,4186.806437440701,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4380.8;SEP26=4380.7;DEC26=4415.1;NOV26=4414.9;JAN27=4450.55;OCT27=3888.4;FEB28=4489.6;JUN27=4521.8;FEB27=4452.05;APR27=4485.6;MAY27=4518.9;MAR27=4485.1;DEC27=4643;JUL27=5051;AUG27=5406.1;SEP27=5422.8;DEC28=5586.2;JAN28=5688.4,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-11,5,77,0.0,NONE,5782,5063,0,0,719,NONE,MMG,OK,NONE,NONE,2026-09-02
XAU,5950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4452.908684364919,4308.49131563508,4525.11736872984,4236.28263127016,DEC26,SEP26,2026-09-04,2026-11-23,4380.7,4186.806437440701,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4380.8;SEP26=4380.7;DEC26=4415.1;NOV26=4414.9;JAN27=4450.55;OCT27=3888.4;FEB28=4489.6;JUN27=4521.8;FEB27=4452.05;APR27=4485.6;MAY27=4518.9;MAR27=4485.1;DEC27=4643;JUL27=5051;AUG27=5406.1;SEP27=5422.8;DEC28=5586.2;JAN28=5688.4,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-11,5,77,0.0,NONE,5782,5063,0,0,719,NONE,MMG,OK,NONE,NONE,2026-09-02
XAU,5975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4452.908684364919,4308.49131563508,4525.11736872984,4236.28263127016,DEC26,SEP26,2026-09-04,2026-11-23,4380.7,4186.806437440701,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4380.8;SEP26=4380.7;DEC26=4415.1;NOV26=4414.9;JAN27=4450.55;OCT27=3888.4;FEB28=4489.6;JUN27=4521.8;FEB27=4452.05;APR27=4485.6;MAY27=4518.9;MAR27=4485.1;DEC27=4643;JUL27=5051;AUG27=5406.1;SEP27=5422.8;DEC28=5586.2;JAN28=5688.4,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-11,5,77,0.0,NONE,5782,5063,0,0,719,NONE,MMG,OK,NONE,NONE,2026-09-02
XAU,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4452.908684364919,4308.49131563508,4525.11736872984,4236.28263127016,DEC26,SEP26,2026-09-04,2026-11-23,4380.7,4186.806437440701,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4380.8;SEP26=4380.7;DEC26=4415.1;NOV26=4414.9;JAN27=4450.55;OCT27=3888.4;FEB28=4489.6;JUN27=4521.8;FEB27=4452.05;APR27=4485.6;MAY27=4518.9;MAR27=4485.1;DEC27=4643;JUL27=5051;AUG27=5406.1;SEP27=5422.8;DEC28=5586.2;JAN28=5688.4,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-11,5,77,0.0,NONE,5782,5063,0,0,719,NONE,MMG,OK,NONE,NONE,2026-09-02
XAU,6025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4452.908684364919,4308.49131563508,4525.11736872984,4236.28263127016,DEC26,SEP26,2026-09-04,2026-11-23,4380.7,4186.806437440701,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4380.8;SEP26=4380.7;DEC26=4415.1;NOV26=4414.9;JAN27=4450.55;OCT27=3888.4;FEB28=4489.6;JUN27=4521.8;FEB27=4452.05;APR27=4485.6;MAY27=4518.9;MAR27=4485.1;DEC27=4643;JUL27=5051;AUG27=5406.1;SEP27=5422.8;DEC28=5586.2;JAN28=5688.4,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-11,5,77,0.0,NONE,5782,5063,0,0,719,NONE,MMG,OK,NONE,NONE,2026-09-02
XAU,6050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4452.908684364919,4308.49131563508,4525.11736872984,4236.28263127016,DEC26,SEP26,2026-09-04,2026-11-23,4380.7,4186.806437440701,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4380.8;SEP26=4380.7;DEC26=4415.1;NOV26=4414.9;JAN27=4450.55;OCT27=3888.4;FEB28=4489.6;JUN27=4521.8;FEB27=4452.05;APR27=4485.6;MAY27=4518.9;MAR27=4485.1;DEC27=4643;JUL27=5051;AUG27=5406.1;SEP27=5422.8;DEC28=5586.2;JAN28=5688.4,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-11,5,77,0.0,NONE,5782,5063,0,0,719,NONE,MMG,OK,NONE,NONE,2026-09-02
XAU,6100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4452.908684364919,4308.49131563508,4525.11736872984,4236.28263127016,DEC26,SEP26,2026-09-04,2026-11-23,4380.7,4186.806437440701,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4380.8;SEP26=4380.7;DEC26=4415.1;NOV26=4414.9;JAN27=4450.55;OCT27=3888.4;FEB28=4489.6;JUN27=4521.8;FEB27=4452.05;APR27=4485.6;MAY27=4518.9;MAR27=4485.1;DEC27=4643;JUL27=5051;AUG27=5406.1;SEP27=5422.8;DEC28=5586.2;JAN28=5688.4,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-11,5,77,0.0,NONE,5782,5063,0,0,719,NONE,MMG,OK,NONE,NONE,2026-09-02
XAU,6150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4452.908684364919,4308.49131563508,4525.11736872984,4236.28263127016,DEC26,SEP26,2026-09-04,2026-11-23,4380.7,4186.806437440701,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4380.8;SEP26=4380.7;DEC26=4415.1;NOV26=4414.9;JAN27=4450.55;OCT27=3888.4;FEB28=4489.6;JUN27=4521.8;FEB27=4452.05;APR27=4485.6;MAY27=4518.9;MAR27=4485.1;DEC27=4643;JUL27=5051;AUG27=5406.1;SEP27=5422.8;DEC28=5586.2;JAN28=5688.4,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-11,5,77,0.0,NONE,5782,5063,0,0,719,NONE,MMG,OK,NONE,NONE,2026-09-02
XAU,6200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4452.908684364919,4308.49131563508,4525.11736872984,4236.28263127016,DEC26,SEP26,2026-09-04,2026-11-23,4380.7,4186.806437440701,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4380.8;SEP26=4380.7;DEC26=4415.1;NOV26=4414.9;JAN27=4450.55;OCT27=3888.4;FEB28=4489.6;JUN27=4521.8;FEB27=4452.05;APR27=4485.6;MAY27=4518.9;MAR27=4485.1;DEC27=4643;JUL27=5051;AUG27=5406.1;SEP27=5422.8;DEC28=5586.2;JAN28=5688.4,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-11,5,77,0.0,NONE,5782,5063,0,0,719,NONE,MMG,OK,NONE,NONE,2026-09-02
XAU,6250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4452.908684364919,4308.49131563508,4525.11736872984,4236.28263127016,DEC26,SEP26,2026-09-04,2026-11-23,4380.7,4186.806437440701,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4380.8;SEP26=4380.7;DEC26=4415.1;NOV26=4414.9;JAN27=4450.55;OCT27=3888.4;FEB28=4489.6;JUN27=4521.8;FEB27=4452.05;APR27=4485.6;MAY27=4518.9;MAR27=4485.1;DEC27=4643;JUL27=5051;AUG27=5406.1;SEP27=5422.8;DEC28=5586.2;JAN28=5688.4,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-11,5,77,0.0,NONE,5782,5063,0,0,719,NONE,MMG,OK,NONE,NONE,2026-09-02
XAU,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4452.908684364919,4308.49131563508,4525.11736872984,4236.28263127016,DEC26,SEP26,2026-09-04,2026-11-23,4380.7,4186.806437440701,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4380.8;SEP26=4380.7;DEC26=4415.1;NOV26=4414.9;JAN27=4450.55;OCT27=3888.4;FEB28=4489.6;JUN27=4521.8;FEB27=4452.05;APR27=4485.6;MAY27=4518.9;MAR27=4485.1;DEC27=4643;JUL27=5051;AUG27=5406.1;SEP27=5422.8;DEC28=5586.2;JAN28=5688.4,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-11,5,77,0.0,NONE,5782,5063,0,0,719,NONE,MMG,OK,NONE,NONE,2026-09-02
XAU,6400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4452.908684364919,4308.49131563508,4525.11736872984,4236.28263127016,DEC26,SEP26,2026-09-04,2026-11-23,4380.7,4186.806437440701,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4380.8;SEP26=4380.7;DEC26=4415.1;NOV26=4414.9;JAN27=4450.55;OCT27=3888.4;FEB28=4489.6;JUN27=4521.8;FEB27=4452.05;APR27=4485.6;MAY27=4518.9;MAR27=4485.1;DEC27=4643;JUL27=5051;AUG27=5406.1;SEP27=5422.8;DEC28=5586.2;JAN28=5688.4,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-11,5,77,0.0,NONE,5782,5063,0,0,719,NONE,MMG,OK,NONE,NONE,2026-09-02
XAU,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4452.908684364919,4308.49131563508,4525.11736872984,4236.28263127016,DEC26,SEP26,2026-09-04,2026-11-23,4380.7,4186.806437440701,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4380.8;SEP26=4380.7;DEC26=4415.1;NOV26=4414.9;JAN27=4450.55;OCT27=3888.4;FEB28=4489.6;JUN27=4521.8;FEB27=4452.05;APR27=4485.6;MAY27=4518.9;MAR27=4485.1;DEC27=4643;JUL27=5051;AUG27=5406.1;SEP27=5422.8;DEC28=5586.2;JAN28=5688.4,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-11,5,77,0.0,NONE,5782,5063,0,0,719,NONE,MMG,OK,NONE,NONE,2026-09-02
